,Time_Period,date,rows,MAE,MSE,RMSE,MAPE,R2,completeness,status,status_text
202,2017-07-22,2017-07-22,144,1.5085179805755615,3.464910984039306,1.8614271879196167,3.647310733795166,0.9548951390033228,1.0,1,normal
203,2017-07-23,2017-07-23,144,2.0159645080566406,9.989601135253906,3.160633087158203,4.366584777832031,0.9326224721437504,1.0,1,normal
204,2017-07-24,2017-07-24,144,1.4420979022979736,3.6508500576019287,1.9107197523117063,3.4163222312927246,0.9772853434281032,1.0,1,normal
205,2017-07-25,2017-07-25,144,1.159512996673584,2.4809489250183105,1.5751028060913086,2.983787298202514,0.9465975417392436,1.0,-1,anomaly
206,2017-07-26,2017-07-26,144,1.401812195777893,3.36257266998291,1.8337318897247317,3.494428873062134,0.8699747054370789,1.0,1,normal
207,2017-07-27,2017-07-27,144,1.742034673690796,5.507688522338867,2.346846580505371,4.033310890197754,0.880016960417918,1.0,1,normal
208,2017-07-28,2017-07-28,144,1.1200402975082395,2.007685899734497,1.4169282913208008,2.7086832523345947,0.9701459335158552,1.0,-1,anomaly
209,2017-07-29,2017-07-29,144,1.503542423248291,4.171283721923828,2.042371988296509,3.893411874771118,0.9318892036543238,1.0,1,normal
210,2017-07-30,2017-07-30,144,1.57328999042511,4.058060169219971,2.01446270942688,3.78225040435791,0.8687696493116244,1.0,1,normal
211,2017-07-31,2017-07-31,144,1.6654839515686035,5.054604530334473,2.2482447624206543,3.747893810272217,0.9100021073208786,1.0,1,normal
212,2017-08-01,2017-08-01,144,1.2735286951065063,2.3295602798461914,1.526289701461792,3.4141764640808105,0.9219039856478238,1.0,1,normal
213,2017-08-02,2017-08-02,144,1.502310872077942,3.647407531738281,1.9098187685012815,3.717540264129639,0.9793574921304392,1.0,1,normal
214,2017-08-03,2017-08-03,142,1.790640115737915,7.7920660972595215,2.7914271354675293,3.911081314086914,0.938787413592781,0.9861111111111112,1,normal
215,2017-08-04,2017-08-04,144,2.4103667736053467,10.341400146484377,3.2158048152923584,5.057459831237793,0.8728758101738887,1.0,1,normal
216,2017-08-05,2017-08-05,144,1.9272303581237795,5.616616249084473,2.3699400424957275,4.377277374267578,0.827785922551151,1.0,1,normal
217,2017-08-06,2017-08-06,144,3.5487544536590576,26.742191314697266,5.171285152435303,7.109011650085449,0.7541252491450436,1.0,1,normal
218,2017-08-07,2017-08-07,143,4.785698890686035,39.01915740966797,6.246531486511231,8.477158546447754,0.6059093633752347,0.9930555555555556,1,normal
219,2017-08-08,2017-08-08,144,7.631526470184326,77.71851348876953,8.815810203552246,13.144762992858888,0.2613746459146483,1.0,1,normal
220,2017-08-09,2017-08-09,144,5.375319480895996,40.8385124206543,6.390501499176025,10.91555404663086,0.5395675399209243,1.0,1,normal
221,2017-08-10,2017-08-10,144,4.247621059417725,26.449893951416016,5.142946243286133,8.16994857788086,0.8874719920565469,1.0,1,normal
222,2017-08-11,2017-08-11,144,9.34461784362793,111.99658966064452,10.582843780517578,10.878786087036133,-1.132359184585897,1.0,1,normal
223,2017-08-12,2017-08-12,144,4.668509483337402,25.01130485534668,5.0011305809021,6.018420696258545,0.2495817329672408,1.0,1,normal
224,2017-08-13,2017-08-13,144,5.83319616317749,39.47404479980469,6.282837390899658,7.138299942016602,-1.7133951515016004,1.0,1,normal
225,2017-08-14,2017-08-14,144,2.420826911926269,8.322307586669922,2.884840965270996,3.2112433910369877,0.4375830896755357,1.0,1,normal
226,2017-08-15,2017-08-15,144,7.02101993560791,69.02059173583984,8.307863235473633,10.940115928649902,0.4002191012991152,1.0,1,normal
227,2017-08-16,2017-08-16,144,4.697153568267822,43.56867980957031,6.6006574630737305,8.578712463378906,0.77990213097937,1.0,1,normal
228,2017-08-17,2017-08-17,139,6.309396266937256,51.18221664428711,7.1541748046875,11.11471176147461,0.6486745626135948,0.9652777777777778,1,normal
229,2017-08-18,2017-08-18,144,11.086852073669434,147.8785400390625,12.160531997680664,15.727287292480469,-0.2320379993074353,1.0,1,normal
230,2017-08-19,2017-08-19,144,6.526005268096924,72.92082977294922,8.539369583129883,9.988134384155272,0.8068603790030034,1.0,1,normal
231,2017-08-20,2017-08-20,144,5.46330451965332,55.809688568115234,7.470588207244873,9.721389770507812,0.8684111779854667,1.0,1,normal
232,2017-08-21,2017-08-21,144,2.4752535820007324,6.43018913269043,2.5357818603515625,7.576273441314697,-20.31676403262127,1.0,1,normal
233,2017-08-22,2017-08-22,144,2.2909927368164062,5.705000877380371,2.388514280319214,7.236082077026367,-11.650934004736587,1.0,1,normal
234,2017-08-23,2017-08-23,106,2.694668769836426,9.22805404663086,3.037771224975586,8.405967712402344,-11.730069134568271,0.7361111111111112,1,normal
235,2017-08-24,2017-08-24,144,1.8933606147766116,5.570894241333008,2.360274076461792,6.041586399078369,-2.333373037205634,1.0,1,normal
236,2017-08-25,2017-08-25,144,1.2870087623596191,2.03922176361084,1.4280132055282593,4.184481143951416,-0.372586839860763,1.0,1,normal
237,2017-08-26,2017-08-26,144,1.9093189239501955,4.025736331939697,2.0064237117767334,6.144656658172607,-5.339914030535815,1.0,1,normal
238,2017-08-27,2017-08-27,144,1.5999633073806765,2.878587484359741,1.6966400146484375,5.336207389831543,-5.547870351844394,1.0,1,normal
239,2017-08-28,2017-08-28,143,23.122779846191406,3756.614990234375,61.29122924804688,15.155582427978516,-0.1980227671633863,0.9930555555555556,1,normal
240,2017-08-29,2017-08-29,144,1.8326759338378904,5.956971168518066,2.440690755844116,4.664468765258789,0.8191431916666824,1.0,1,normal
241,2017-08-30,2017-08-30,142,1.1102116107940674,2.6918225288391118,1.6406774520874023,2.9305944442749023,0.9502532486051328,0.9861111111111112,-1,anomaly
242,2017-08-31,2017-08-31,143,1.7845858335494995,5.565811634063721,2.3591971397399902,4.786011695861816,0.9163789503244676,0.9930555555555556,1,normal
243,2017-09-01,2017-09-01,144,5.484989166259766,36.357421875,6.029711723327637,9.696907043457031,0.1824255423232372,1.0,1,normal
244,2017-09-02,2017-09-02,144,6.820398330688477,51.82076644897461,7.19866418838501,11.004199028015137,-0.1073873924294352,1.0,1,normal
245,2017-09-03,2017-09-03,144,4.944114685058594,33.27799606323242,5.768708229064941,9.21168613433838,0.0917684327602548,1.0,1,normal
246,2017-09-04,2017-09-04,144,2.072821617126465,6.926493167877197,2.6318230628967285,5.022953987121582,0.8149448037224312,1.0,1,normal
247,2017-09-05,2017-09-05,144,2.97707200050354,15.338653564453123,3.916459321975708,6.984622001647949,0.7936684689974343,1.0,1,normal
248,2017-09-06,2017-09-06,144,6.630366802215576,51.89813232421875,7.204035758972168,13.59439182281494,-1.0825457645534375,1.0,1,normal
249,2017-09-07,2017-09-07,144,4.731057167053223,36.52037048339844,6.043208599090576,9.662487983703612,-1.733817059299816,1.0,1,normal
250,2017-09-08,2017-09-08,144,4.280083656311035,24.620323181152344,4.961886882781982,10.677560806274414,-0.6131056917772997,1.0,1,normal
251,2017-09-09,2017-09-09,144,4.561672210693359,33.494842529296875,5.787472724914551,10.38258934020996,0.5933493638698786,1.0,1,normal
252,2017-09-10,2017-09-10,144,4.49571418762207,30.11653709411621,5.487853527069092,10.643258094787598,-0.0378661524898535,1.0,1,normal
253,2017-09-11,2017-09-11,143,2.5866634845733643,11.359098434448242,3.370326280593872,7.133339881896973,0.3977396207528102,0.9930555555555556,1,normal
254,2017-09-12,2017-09-12,144,3.1300208568573,14.584025382995604,3.818903684616089,7.106456756591797,0.8416051914246995,1.0,1,normal
255,2017-09-13,2017-09-13,116,7.36931037902832,69.58042907714844,8.3414888381958,13.049311637878418,-0.1286503036399526,0.8055555555555556,1,normal
256,2017-09-14,2017-09-14,144,2.997596502304077,13.289249420166016,3.645442247390747,7.820733547210693,0.4629099178440616,1.0,1,normal
257,2017-09-15,2017-09-15,144,3.59413743019104,20.506589889526367,4.528420448303223,9.065232276916504,0.3354824458771204,1.0,1,normal
258,2017-09-16,2017-09-16,144,3.420912742614746,18.89223861694336,4.34652042388916,9.566948890686035,0.0027326837050448,1.0,1,normal
259,2017-09-17,2017-09-17,144,2.8235762119293213,13.22043800354004,3.6359920501708975,8.391412734985352,0.5239452883176221,1.0,1,normal
260,2017-09-18,2017-09-18,144,3.6403121948242183,25.23669815063477,5.023613929748535,9.374025344848633,0.4896540382897536,1.0,1,normal
261,2017-09-19,2017-09-19,144,2.3200275897979736,10.804179191589355,3.286971092224121,6.552750587463379,0.5767670590622377,1.0,1,normal
262,2017-09-20,2017-09-20,144,4.029226303100586,23.52056121826172,4.849800109863281,9.828922271728516,0.5789104209997302,1.0,1,normal
263,2017-09-21,2017-09-21,144,3.6727218627929688,16.494157791137695,4.061299800872803,9.595927238464355,-2.6781393511580744,1.0,1,normal
264,2017-09-22,2017-09-22,144,4.98656702041626,40.99857711791992,6.403013229370117,11.407745361328123,0.421252935338417,1.0,1,normal
265,2017-09-23,2017-09-23,144,9.30720043182373,99.59593200683594,9.979776382446287,18.1821346282959,-2.8785246199181134,1.0,1,normal
266,2017-09-24,2017-09-24,144,5.868452072143555,49.37543869018555,7.026765823364258,13.217924118041992,-3.9390687377042486,1.0,1,normal
267,2017-09-25,2017-09-25,144,2.709490299224853,11.752391815185549,3.428176164627075,7.271769523620605,0.6491454568377764,1.0,1,normal
268,2017-09-26,2017-09-26,144,2.205977201461792,10.22866153717041,3.198227882385254,6.385665893554688,0.3459936155060522,1.0,1,normal
269,2017-09-27,2017-09-27,144,7.046422481536865,67.80493927001953,8.234375,14.201712608337402,0.6238718963163423,1.0,1,normal
270,2017-09-28,2017-09-28,144,9.58748722076416,104.8600082397461,10.240118026733398,18.42599868774414,-1.3369641151262024,1.0,1,normal
271,2017-09-29,2017-09-29,144,10.617341995239258,120.49359893798828,10.976957321166992,19.921674728393555,-2.98633459803359,1.0,1,normal
272,2017-09-30,2017-09-30,144,4.340954303741455,38.04295349121094,6.1678972244262695,10.011775016784668,-1.2134146524871774,1.0,1,normal
273,2017-10-01,2017-10-01,144,5.921092510223389,57.12926483154297,7.558390140533447,13.106794357299805,0.124812023955675,1.0,1,normal
274,2017-10-02,2017-10-02,144,9.161632537841797,92.73931121826172,9.630125045776367,17.114362716674805,-0.0907560780813014,1.0,1,normal
275,2017-10-03,2017-10-03,144,9.995203971862791,106.86968231201172,10.33777904510498,17.283227920532227,-2.503480259916308,1.0,1,normal
276,2017-10-04,2017-10-04,144,10.553220748901367,122.23866271972656,11.056159019470217,19.87246322631836,-1.0574794730136627,1.0,1,normal
277,2017-10-05,2017-10-05,144,9.84445571899414,108.21561431884766,10.402673721313477,17.374462127685547,-1.2288380366951377,1.0,1,normal
278,2017-10-06,2017-10-06,144,3.677692890167236,23.39534950256348,4.836874008178711,8.312530517578125,0.4042181587551754,1.0,1,normal
279,2017-10-07,2017-10-07,144,6.531057357788086,66.0858154296875,8.129318237304688,14.061738967895508,0.4415027869816719,1.0,1,normal
280,2017-10-08,2017-10-08,144,8.758280754089355,92.17508697509766,9.600786209106444,17.356725692749023,-2.2508483374226067,1.0,1,normal
281,2017-10-09,2017-10-09,144,4.007729530334473,21.927734375,4.682705879211426,11.567041397094728,-2.228830014274302,1.0,1,normal
282,2017-10-10,2017-10-10,144,5.718881130218506,43.58460998535156,6.601864337921143,14.07972240447998,-0.2971510156697363,1.0,1,normal
283,2017-10-11,2017-10-11,144,7.714588642120361,72.78030395507812,8.531137466430664,16.37914276123047,-0.8975854500635139,1.0,1,normal
284,2017-10-12,2017-10-12,144,6.673391342163086,68.6854248046875,8.287667274475098,13.764768600463867,0.2120319914598827,1.0,1,normal
285,2017-10-13,2017-10-13,144,6.18527889251709,53.09662628173828,7.2867431640625,13.283437728881836,-6.596117676072081,1.0,1,normal
286,2017-10-14,2017-10-14,144,5.589846134185791,46.30476760864258,6.804760456085205,11.51319694519043,-2.0031111969657216,1.0,1,normal
287,2017-10-15,2017-10-15,144,10.22354793548584,113.45259857177734,10.651412963867188,19.300668716430664,-0.7985891127057874,1.0,1,normal
288,2017-10-16,2017-10-16,144,9.317626953125,89.698486328125,9.470928192138672,16.174781799316406,-4.004823537039743,1.0,1,normal
289,2017-10-17,2017-10-17,144,7.882444381713867,79.24005889892578,8.901688575744629,16.577110290527344,-2.8908884281911287,1.0,1,normal
290,2017-10-18,2017-10-18,144,6.46173620223999,61.12717056274414,7.818386554718018,15.939764976501465,-4.621787026104341,1.0,1,normal
291,2017-10-19,2017-10-19,144,5.311399459838867,46.2113037109375,6.797889709472656,12.586140632629396,-1.9858431531452452,1.0,1,normal
292,2017-10-20,2017-10-20,144,2.9616587162017822,13.457120895385742,3.6683948040008554,8.444842338562012,0.3113558993609873,1.0,1,normal
293,2017-10-21,2017-10-21,144,1.8848307132720947,5.565864562988281,2.359208345413208,5.600401401519775,0.8584989804807361,1.0,1,normal
294,2017-10-22,2017-10-22,144,2.0042200088500977,6.0073113441467285,2.450981616973877,5.873059272766113,0.6310507202318729,1.0,1,normal
295,2017-10-23,2017-10-23,144,10.50259494781494,119.17196655273438,10.91659164428711,20.18762588500977,-0.8591381616914011,1.0,1,normal
296,2017-10-24,2017-10-24,144,9.885518074035645,101.08577728271484,10.054141998291016,18.378366470336918,-1.57361501597047,1.0,1,normal
297,2017-10-25,2017-10-25,144,7.799123764038086,76.79851531982422,8.763476371765137,16.585996627807617,-0.904535402291895,1.0,1,normal
298,2017-10-26,2017-10-26,144,9.21272087097168,93.22269439697266,9.655190467834473,17.063968658447266,-0.8083356086697726,1.0,1,normal
299,2017-10-27,2017-10-27,144,9.673295974731444,106.49876403808594,10.31982421875,19.859235763549805,-3.252346681552762,1.0,1,normal
300,2017-10-28,2017-10-28,144,6.61819314956665,63.03669738769531,7.939565181732178,14.563202857971191,0.3917659807412115,1.0,1,normal
301,2017-10-29,2017-10-29,150,6.862289905548096,55.971900939941406,7.4814372062683105,14.890824317932127,-0.0620408046513885,1.0416666666666667,1,normal
302,2017-10-30,2017-10-30,144,4.520503997802734,23.708681106567383,4.869155883789063,13.256061553955078,-4.364313701448682,1.0,1,normal
303,2017-10-31,2017-10-31,132,6.779666900634766,56.95903015136719,7.547120571136475,14.95053005218506,-0.3231680849177838,0.9166666666666666,1,normal
304,2017-11-01,2017-11-01,144,9.896230697631836,108.39490509033205,10.411287307739258,19.78988647460937,-1.3618879155118937,1.0,1,normal
305,2017-11-02,2017-11-02,144,4.05067253112793,25.78772735595703,5.078161716461182,10.230361938476562,-0.4107934806835998,1.0,1,normal
306,2017-11-03,2017-11-03,144,3.304642677307129,14.935587882995604,3.864658832550049,9.33162784576416,-0.3249046097629249,1.0,1,normal
307,2017-11-04,2017-11-04,144,7.74150276184082,83.06898498535156,9.114218711853027,18.02468681335449,-3.3622308430870813,1.0,1,normal
308,2017-11-05,2017-11-05,144,4.390373229980469,26.61468505859375,5.158942222595215,13.69692039489746,-0.5256994627639151,1.0,1,normal
309,2017-11-06,2017-11-06,144,3.621394157409668,20.338699340820312,4.509844779968262,10.169175148010254,0.5395012228430427,1.0,1,normal
310,2017-11-07,2017-11-07,144,3.1483469009399414,13.796142578125,3.714315891265869,10.02975368499756,-0.2118665643842443,1.0,1,normal
311,2017-11-08,2017-11-08,144,1.7950867414474487,6.032279014587402,2.4560699462890625,6.296905994415283,0.7336251395905656,1.0,1,normal
312,2017-11-09,2017-11-09,144,2.9266293048858643,12.933038711547852,3.5962533950805664,9.0479097366333,0.3871078806834407,1.0,1,normal
313,2017-11-10,2017-11-10,144,4.166258811950684,29.02301406860352,5.387300968170166,11.060163497924805,0.5681928859141026,1.0,1,normal
314,2017-11-11,2017-11-11,144,3.131722450256348,13.465750694274902,3.6695709228515625,9.5303955078125,-0.2904421643204309,1.0,1,normal
315,2017-11-12,2017-11-12,144,2.8436479568481445,16.99764060974121,4.122819423675537,8.81263542175293,-0.0517047827614458,1.0,1,normal
316,2017-11-13,2017-11-13,144,2.9367074966430664,15.673590660095217,3.958988666534424,9.589537620544434,0.0430596557769277,1.0,1,normal
317,2017-11-14,2017-11-14,144,1.6027401685714722,5.05987548828125,2.2494165897369385,5.548445701599121,0.614326989874121,1.0,1,normal
318,2017-11-15,2017-11-15,144,7.357981204986572,62.76352310180664,7.9223432540893555,17.07975196838379,-0.1198666620712336,1.0,1,normal
319,2017-11-16,2017-11-16,144,4.890485763549805,31.63269424438477,5.624295234680176,16.313823699951172,-4.384685367921426,1.0,1,normal
320,2017-11-17,2017-11-17,144,7.003654003143311,51.821083068847656,7.198686122894287,21.679323196411133,-16.93806913753925,1.0,1,normal
321,2017-11-18,2017-11-18,144,7.816568374633789,67.84530639648438,8.236825942993164,22.43277359008789,-2.140492786894349,1.0,1,normal
322,2017-11-19,2017-11-19,144,8.503540992736816,81.51738739013672,9.028697967529297,18.228445053100582,-2.519094698598034,1.0,1,normal
323,2017-11-20,2017-11-20,144,6.571183204650879,57.87708282470703,7.607698917388916,14.286038398742676,-0.3535213455019577,1.0,1,normal
324,2017-11-21,2017-11-21,144,4.782254695892334,25.820823669433597,5.081419467926025,13.806289672851562,-2.817888947555497,1.0,1,normal
325,2017-11-22,2017-11-22,144,5.543355464935303,35.765869140625,5.980457305908203,17.11990737915039,-7.316227003356564,1.0,1,normal
326,2017-11-23,2017-11-23,144,2.95358943939209,11.062591552734377,3.326047420501709,9.06960678100586,-0.0457606654724074,1.0,1,normal
327,2017-11-24,2017-11-24,144,4.283679485321045,28.436452865600582,5.332583904266357,12.59162712097168,-17.390620487380893,1.0,1,normal
328,2017-11-25,2017-11-25,144,2.196794271469116,7.411745548248291,2.722452163696289,6.646484851837158,0.3819941512804508,1.0,1,normal
329,2017-11-26,2017-11-26,144,3.569579601287842,24.94970321655273,4.994967937469482,8.96722412109375,0.7682008100922695,1.0,1,normal
330,2017-11-27,2017-11-27,144,7.782919883728027,68.94255828857422,8.303165435791016,16.17761993408203,-1.9626164636716077,1.0,1,normal
331,2017-11-28,2017-11-28,144,6.204879283905029,43.88227844238281,6.624370098114014,17.951679229736328,-8.20259242311872,1.0,1,normal
332,2017-11-29,2017-11-29,144,6.764834403991699,57.10544967651367,7.556814670562744,14.915879249572754,-0.084591503917035,1.0,1,normal
333,2017-11-30,2017-11-30,144,6.92474365234375,66.94830322265625,8.182194709777832,21.00904655456543,-1.5615550870900128,1.0,1,normal
334,2017-12-01,2017-12-01,144,7.58901309967041,70.80777740478516,8.414735794067383,25.790849685668945,-8.848410403497306,1.0,1,normal
335,2017-12-02,2017-12-02,144,3.643543720245361,19.347700119018555,4.39860200881958,13.014284133911133,-1.3567612702381189,1.0,1,normal
336,2017-12-03,2017-12-03,144,5.0977783203125,32.89834213256836,5.735707759857178,17.106904983520508,-6.031332530546719,1.0,1,normal
337,2017-12-04,2017-12-04,144,8.24343204498291,79.39308166503906,8.910279273986816,21.10081672668457,0.3018779971330048,1.0,1,normal
338,2017-12-05,2017-12-05,144,7.325321674346924,61.24910354614258,7.826180458068848,15.102299690246582,-2.033322266663261,1.0,1,normal
339,2017-12-06,2017-12-06,144,9.587300300598145,99.49900817871094,9.974919319152832,22.150243759155277,-5.703698931981636,1.0,1,normal
340,2017-12-07,2017-12-07,144,5.299603462219238,35.15579605102539,5.929232120513916,14.703181266784668,-5.727550246523386,1.0,1,normal
341,2017-12-08,2017-12-08,144,3.4535586833953857,17.949947357177734,4.2367377281188965,12.023845672607422,0.192140273207836,1.0,1,normal
342,2017-12-09,2017-12-09,144,4.8063154220581055,26.589874267578125,5.156537055969238,15.720608711242676,-0.809810048111373,1.0,1,normal
343,2017-12-10,2017-12-10,144,8.481761932373047,87.40435028076172,9.349029541015623,24.97058868408203,-1.3167792958535105,1.0,1,normal
344,2017-12-11,2017-12-11,144,6.412524700164795,56.4112548828125,7.510742664337158,14.981704711914062,0.5885402260399453,1.0,1,normal
345,2017-12-12,2017-12-12,144,8.534424781799316,87.2815170288086,9.34245777130127,27.34941864013672,-8.02916624711951,1.0,1,normal
346,2017-12-13,2017-12-13,144,2.998939514160156,16.487163543701172,4.060438632965088,10.079030990600586,-0.8101795564892358,1.0,1,normal
347,2017-12-14,2017-12-14,144,4.113842487335205,28.75929450988769,5.36276912689209,14.251107215881348,-0.4793464436501224,1.0,1,normal
348,2017-12-15,2017-12-15,144,5.313500881195068,40.99987030029297,6.403114318847656,14.66691780090332,-0.0558967722975369,1.0,1,normal
349,2017-12-16,2017-12-16,144,7.865865230560303,78.07164764404297,8.835816383361816,23.834705352783203,-2.289578069427717,1.0,1,normal
350,2017-12-17,2017-12-17,144,4.925243854522705,27.587297439575195,5.252361297607422,15.60661792755127,-13.650292909297615,1.0,1,normal
351,2017-12-18,2017-12-18,144,5.986481189727783,45.09286117553711,6.715121746063232,19.99130630493164,-6.20957207601335,1.0,1,normal
352,2017-12-19,2017-12-19,144,6.518674850463867,56.52328872680664,7.518197059631348,19.463735580444336,-0.6622254056850283,1.0,1,normal
353,2017-12-20,2017-12-20,144,3.6620702743530273,15.780203819274902,3.972430467605591,11.905314445495604,-0.4455144619192515,1.0,1,normal
354,2017-12-21,2017-12-21,144,5.460238933563232,43.78593444824219,6.617094039916992,16.296106338500977,0.2246226099149645,1.0,1,normal
355,2017-12-22,2017-12-22,144,3.743172645568848,16.94447898864746,4.116367340087891,12.376639366149902,-0.9335381044878864,1.0,1,normal
356,2017-12-23,2017-12-23,144,4.715982913970947,37.62701416015625,6.1340861320495605,14.399282455444336,-0.603162868179461,1.0,1,normal
357,2017-12-24,2017-12-24,144,8.019064903259277,71.33722686767578,8.446136474609375,19.577062606811523,-2.991765528566086,1.0,1,normal
358,2017-12-25,2017-12-25,144,6.8116068840026855,62.59665298461914,7.911804676055908,19.699954986572266,-5.897563420607011,1.0,1,normal
359,2017-12-26,2017-12-26,144,7.868123531341553,78.38990783691406,8.85380744934082,24.357999801635746,-14.426232253422585,1.0,1,normal
360,2017-12-27,2017-12-27,144,7.75700044631958,70.3058853149414,8.384860038757324,16.65431785583496,-0.3345305593722198,1.0,1,normal
361,2017-12-28,2017-12-28,144,7.9667510986328125,70.75674438476562,8.411703109741211,19.90416145324707,-0.5847699391535011,1.0,1,normal
362,2017-12-29,2017-12-29,144,5.58189868927002,36.98053741455078,6.081162452697754,16.377038955688477,-6.139994646887526,1.0,1,normal
363,2017-12-30,2017-12-30,144,2.283320426940918,8.36369800567627,2.892005920410156,7.983919143676758,-0.1984550514513468,1.0,1,normal
